video_id,language,comment_count,percentage,total_comments,total_languages
NYhoALAzBrU,da,9,0.72,1249,26
NYhoALAzBrU,et,9,0.72,1249,26
NYhoALAzBrU,id,8,0.64,1249,26
NYhoALAzBrU,mt,8,0.64,1249,26
NYhoALAzBrU,nl,6,0.48,1249,26
NYhoALAzBrU,sl,6,0.48,1249,26
NYhoALAzBrU,he,3,0.24,1249,26
NYhoALAzBrU,bn,2,0.16,1249,26
NYhoALAzBrU,lt,2,0.16,1249,26
NYhoALAzBrU,pt,2,0.16,1249,26
NYhoALAzBrU,ro,2,0.16,1249,26
NYhoALAzBrU,az,1,0.08,1249,26
NYhoALAzBrU,el,1,0.08,1249,26
NYhoALAzBrU,ko,1,0.08,1249,26
NYhoALAzBrU,tr,1,0.08,1249,26
AKNGPPp6xVY,en,512,49.9,1026,22
AKNGPPp6xVY,ja,37,3.61,1026,22
AKNGPPp6xVY,de,28,2.73,1026,22
AKNGPPp6xVY,cs,27,2.63,1026,22
AKNGPPp6xVY,fi,24,2.34,1026,22
AKNGPPp6xVY,es,19,1.85,1026,22
AKNGPPp6xVY,hi,12,1.17,1026,22
AKNGPPp6xVY,it,11,1.07,1026,22
AKNGPPp6xVY,ro,8,0.78,1026,22
AKNGPPp6xVY,fr,7,0.68,1026,22
AKNGPPp6xVY,et,6,0.58,1026,22
AKNGPPp6xVY,bn,4,0.39,1026,22
AKNGPPp6xVY,pl,4,0.39,1026,22
AKNGPPp6xVY,el,3,0.29,1026,22
AKNGPPp6xVY,id,3,0.29,1026,22
AKNGPPp6xVY,mt,3,0.29,1026,22
AKNGPPp6xVY,sl,3,0.29,1026,22
AKNGPPp6xVY,pt,2,0.19,1026,22
AKNGPPp6xVY,sv,2,0.19,1026,22
AKNGPPp6xVY,da,1,0.1,1026,22
AKNGPPp6xVY,lt,1,0.1,1026,22
AKNGPPp6xVY,pa,1,0.1,1026,22
Qnsv_Lc6lp8,en,37,62.71,59,8
Qnsv_Lc6lp8,hi,6,10.17,59,8
Qnsv_Lc6lp8,fi,4,6.78,59,8
Qnsv_Lc6lp8,de,3,5.08,59,8
Qnsv_Lc6lp8,bn,1,1.69,59,8
Qnsv_Lc6lp8,fr,1,1.69,59,8
Qnsv_Lc6lp8,ja,1,1.69,59,8
Qnsv_Lc6lp8,pl,1,1.69,59,8
fegR7cBBATg,en,145,172.62,84,13
fegR7cBBATg,de,4,4.76,84,13
fegR7cBBATg,fr,4,4.76,84,13
fegR7cBBATg,es,3,3.57,84,13
fegR7cBBATg,fi,3,3.57,84,13
fegR7cBBATg,ja,3,3.57,84,13
fegR7cBBATg,it,2,2.38,84,13
fegR7cBBATg,bn,1,1.19,84,13
fegR7cBBATg,da,1,1.19,84,13
fegR7cBBATg,lt,1,1.19,84,13
fegR7cBBATg,nl,1,1.19,84,13
fegR7cBBATg,ro,1,1.19,84,13
fegR7cBBATg,tr,1,1.19,84,13
E3jqrktwBHM,en,477,79.63,599,22
E3jqrktwBHM,de,24,4.01,599,22
E3jqrktwBHM,cs,23,3.84,599,22
E3jqrktwBHM,fr,21,3.51,599,22
E3jqrktwBHM,es,18,3.01,599,22
E3jqrktwBHM,fi,17,2.84,599,22
E3jqrktwBHM,ja,15,2.5,599,22
E3jqrktwBHM,hi,8,1.34,599,22
E3jqrktwBHM,id,8,1.34,599,22
E3jqrktwBHM,it,6,1.0,599,22
E3jqrktwBHM,sv,4,0.67,599,22
E3jqrktwBHM,da,3,0.5,599,22
E3jqrktwBHM,ro,3,0.5,599,22
E3jqrktwBHM,bn,2,0.33,599,22
E3jqrktwBHM,nl,2,0.33,599,22
E3jqrktwBHM,pl,2,0.33,599,22
E3jqrktwBHM,sl,2,0.33,599,22
E3jqrktwBHM,el,1,0.17,599,22
E3jqrktwBHM,et,1,0.17,599,22
E3jqrktwBHM,hu,1,0.17,599,22
E3jqrktwBHM,mt,1,0.17,599,22
E3jqrktwBHM,tr,1,0.17,599,22
Cwrl4XXuY_g,en,5769,133.17,4332,28
Cwrl4XXuY_g,hi,394,9.1,4332,28
Cwrl4XXuY_g,fi,361,8.33,4332,28
Cwrl4XXuY_g,ja,163,3.76,4332,28
Cwrl4XXuY_g,de,136,3.14,4332,28
Cwrl4XXuY_g,es,126,2.91,4332,28
Cwrl4XXuY_g,fr,77,1.78,4332,28
Cwrl4XXuY_g,pl,53,1.22,4332,28
Cwrl4XXuY_g,it,40,0.92,4332,28
Cwrl4XXuY_g,nl,35,0.81,4332,28
Cwrl4XXuY_g,cs,26,0.6,4332,28
Cwrl4XXuY_g,da,24,0.55,4332,28
Cwrl4XXuY_g,mt,24,0.55,4332,28
Cwrl4XXuY_g,sv,18,0.42,4332,28
Cwrl4XXuY_g,et,15,0.35,4332,28
Cwrl4XXuY_g,ro,15,0.35,4332,28
Cwrl4XXuY_g,tr,14,0.32,4332,28
Cwrl4XXuY_g,id,7,0.16,4332,28
Cwrl4XXuY_g,lt,6,0.14,4332,28
Cwrl4XXuY_g,pt,5,0.12,4332,28
Cwrl4XXuY_g,sl,5,0.12,4332,28
Cwrl4XXuY_g,bn,4,0.09,4332,28
Cwrl4XXuY_g,eu,3,0.07,4332,28
Cwrl4XXuY_g,cy,1,0.02,4332,28
Cwrl4XXuY_g,hu,1,0.02,4332,28
Cwrl4XXuY_g,ru,1,0.02,4332,28
Cwrl4XXuY_g,sk,1,0.02,4332,28
Cwrl4XXuY_g,ta,1,0.02,4332,28
02weQGbxJw8,en,986,174.2,566,22
02weQGbxJw8,fi,50,8.83,566,22
02weQGbxJw8,hi,47,8.3,566,22
02weQGbxJw8,es,38,6.71,566,22
02weQGbxJw8,de,25,4.42,566,22
02weQGbxJw8,fr,25,4.42,566,22
02weQGbxJw8,ja,21,3.71,566,22
02weQGbxJw8,sv,19,3.36,566,22
02weQGbxJw8,id,11,1.94,566,22
02weQGbxJw8,it,11,1.94,566,22
02weQGbxJw8,lt,9,1.59,566,22
02weQGbxJw8,nl,8,1.41,566,22
02weQGbxJw8,da,5,0.88,566,22
02weQGbxJw8,ro,5,0.88,566,22
02weQGbxJw8,sl,5,0.88,566,22
02weQGbxJw8,mt,3,0.53,566,22
02weQGbxJw8,cs,2,0.35,566,22
02weQGbxJw8,el,2,0.35,566,22
02weQGbxJw8,pt,2,0.35,566,22
02weQGbxJw8,et,1,0.18,566,22
02weQGbxJw8,eu,1,0.18,566,22
02weQGbxJw8,pl,1,0.18,566,22
WNN4cKMkyCE,en,236,73.52,321,19
WNN4cKMkyCE,hi,30,9.35,321,19
WNN4cKMkyCE,de,24,7.48,321,19
WNN4cKMkyCE,fi,22,6.85,321,19
WNN4cKMkyCE,mt,13,4.05,321,19
WNN4cKMkyCE,ja,12,3.74,321,19
WNN4cKMkyCE,es,5,1.56,321,19
WNN4cKMkyCE,sv,5,1.56,321,19
WNN4cKMkyCE,fr,4,1.25,321,19
WNN4cKMkyCE,it,4,1.25,321,19
WNN4cKMkyCE,cs,3,0.93,321,19
WNN4cKMkyCE,sl,3,0.93,321,19
WNN4cKMkyCE,nl,2,0.62,321,19
WNN4cKMkyCE,da,1,0.31,321,19
WNN4cKMkyCE,et,1,0.31,321,19
WNN4cKMkyCE,id,1,0.31,321,19
WNN4cKMkyCE,lt,1,0.31,321,19
WNN4cKMkyCE,pt,1,0.31,321,19
WNN4cKMkyCE,ro,1,0.31,321,19
fxqBFmVgYPM,en,138,75.41,183,11
fxqBFmVgYPM,de,10,5.46,183,11
fxqBFmVgYPM,fr,8,4.37,183,11
fxqBFmVgYPM,et,6,3.28,183,11
fxqBFmVgYPM,sv,5,2.73,183,11
fxqBFmVgYPM,hi,4,2.19,183,11
fxqBFmVgYPM,ja,4,2.19,183,11
fxqBFmVgYPM,da,3,1.64,183,11
fxqBFmVgYPM,es,3,1.64,183,11
fxqBFmVgYPM,fi,3,1.64,183,11
fxqBFmVgYPM,it,1,0.55,183,11
a2anvsiTV6I,en,14294,100.7,14195,33
a2anvsiTV6I,fi,962,6.78,14195,33
a2anvsiTV6I,hi,913,6.43,14195,33
a2anvsiTV6I,ja,719,5.07,14195,33
a2anvsiTV6I,pl,492,3.47,14195,33
a2anvsiTV6I,es,334,2.35,14195,33
a2anvsiTV6I,fr,307,2.16,14195,33
a2anvsiTV6I,de,305,2.15,14195,33
a2anvsiTV6I,cs,212,1.49,14195,33
a2anvsiTV6I,it,183,1.29,14195,33
a2anvsiTV6I,et,111,0.78,14195,33
a2anvsiTV6I,mt,78,0.55,14195,33
a2anvsiTV6I,tr,66,0.46,14195,33
a2anvsiTV6I,id,65,0.46,14195,33
a2anvsiTV6I,sl,61,0.43,14195,33
a2anvsiTV6I,sv,53,0.37,14195,33
a2anvsiTV6I,da,46,0.32,14195,33
a2anvsiTV6I,nl,42,0.3,14195,33
a2anvsiTV6I,hu,28,0.2,14195,33
a2anvsiTV6I,ro,27,0.19,14195,33
a2anvsiTV6I,el,16,0.11,14195,33
a2anvsiTV6I,lt,15,0.11,14195,33
a2anvsiTV6I,pt,15,0.11,14195,33
a2anvsiTV6I,bn,14,0.1,14195,33
a2anvsiTV6I,ar,10,0.07,14195,33
a2anvsiTV6I,ru,8,0.06,14195,33
a2anvsiTV6I,az,6,0.04,14195,33
a2anvsiTV6I,ko,5,0.04,14195,33
a2anvsiTV6I,he,4,0.03,14195,33
a2anvsiTV6I,pa,2,0.01,14195,33
a2anvsiTV6I,eu,1,0.01,14195,33
a2anvsiTV6I,kn,1,0.01,14195,33
a2anvsiTV6I,ta,1,0.01,14195,33
Xtc341V4Q_k,en,132,137.5,96,15
Xtc341V4Q_k,cs,3,3.12,96,15
Xtc341V4Q_k,hi,3,3.12,96,15
Xtc341V4Q_k,bn,2,2.08,96,15
Xtc341V4Q_k,fi,2,2.08,96,15
Xtc341V4Q_k,it,2,2.08,96,15
Xtc341V4Q_k,ja,2,2.08,96,15
Xtc341V4Q_k,sv,2,2.08,96,15
Xtc341V4Q_k,de,1,1.04,96,15
Xtc341V4Q_k,es,1,1.04,96,15
Xtc341V4Q_k,fr,1,1.04,96,15
Xtc341V4Q_k,ko,1,1.04,96,15
Xtc341V4Q_k,nl,1,1.04,96,15
Xtc341V4Q_k,ro,1,1.04,96,15
Xtc341V4Q_k,sl,1,1.04,96,15
5Wo_92-tARA,en,522,114.98,454,19
5Wo_92-tARA,fi,42,9.25,454,19
5Wo_92-tARA,es,26,5.73,454,19
5Wo_92-tARA,hi,22,4.85,454,19
5Wo_92-tARA,de,20,4.41,454,19
5Wo_92-tARA,fr,16,3.52,454,19
5Wo_92-tARA,ja,11,2.42,454,19
5Wo_92-tARA,sv,10,2.2,454,19
5Wo_92-tARA,cs,8,1.76,454,19
5Wo_92-tARA,id,8,1.76,454,19
5Wo_92-tARA,da,5,1.1,454,19
5Wo_92-tARA,et,5,1.1,454,19
5Wo_92-tARA,nl,4,0.88,454,19
5Wo_92-tARA,pl,4,0.88,454,19
5Wo_92-tARA,ro,4,0.88,454,19
5Wo_92-tARA,it,3,0.66,454,19
5Wo_92-tARA,sl,3,0.66,454,19
5Wo_92-tARA,mt,1,0.22,454,19
5Wo_92-tARA,vi,1,0.22,454,19
-HVRj2J9kW4,en,225,64.84,347,20
-HVRj2J9kW4,hi,33,9.51,347,20
-HVRj2J9kW4,es,19,5.48,347,20
-HVRj2J9kW4,fi,19,5.48,347,20
-HVRj2J9kW4,ja,15,4.32,347,20
-HVRj2J9kW4,de,7,2.02,347,20
-HVRj2J9kW4,fr,6,1.73,347,20
-HVRj2J9kW4,cs,4,1.15,347,20
-HVRj2J9kW4,it,4,1.15,347,20
-HVRj2J9kW4,lt,4,1.15,347,20
-HVRj2J9kW4,sv,3,0.86,347,20
-HVRj2J9kW4,id,2,0.58,347,20
-HVRj2J9kW4,pl,2,0.58,347,20
-HVRj2J9kW4,da,1,0.29,347,20
-HVRj2J9kW4,et,1,0.29,347,20
-HVRj2J9kW4,mt,1,0.29,347,20
-HVRj2J9kW4,nl,1,0.29,347,20
-HVRj2J9kW4,pt,1,0.29,347,20
-HVRj2J9kW4,ro,1,0.29,347,20
-HVRj2J9kW4,th,1,0.29,347,20
pDzYce4h2GY,en,169,167.33,101,13
pDzYce4h2GY,es,7,6.93,101,13
pDzYce4h2GY,de,6,5.94,101,13
pDzYce4h2GY,fr,3,2.97,101,13
pDzYce4h2GY,it,3,2.97,101,13
pDzYce4h2GY,pl,3,2.97,101,13
pDzYce4h2GY,fi,2,1.98,101,13
pDzYce4h2GY,hi,2,1.98,101,13
pDzYce4h2GY,ja,2,1.98,101,13
pDzYce4h2GY,da,1,0.99,101,13
pDzYce4h2GY,eu,1,0.99,101,13
pDzYce4h2GY,hu,1,0.99,101,13
pDzYce4h2GY,lt,1,0.99,101,13
BMiIH8OXBBs,en,55,98.21,56,9
BMiIH8OXBBs,fi,6,10.71,56,9
BMiIH8OXBBs,hi,4,7.14,56,9
BMiIH8OXBBs,ja,3,5.36,56,9
BMiIH8OXBBs,fr,2,3.57,56,9
BMiIH8OXBBs,da,1,1.79,56,9
BMiIH8OXBBs,el,1,1.79,56,9
BMiIH8OXBBs,es,1,1.79,56,9
BMiIH8OXBBs,it,1,1.79,56,9
wX1jWSl1M1s,en,521,124.05,420,18
wX1jWSl1M1s,fi,18,4.29,420,18
wX1jWSl1M1s,ja,16,3.81,420,18
wX1jWSl1M1s,hi,15,3.57,420,18
wX1jWSl1M1s,de,14,3.33,420,18
wX1jWSl1M1s,et,12,2.86,420,18
wX1jWSl1M1s,da,10,2.38,420,18
wX1jWSl1M1s,es,10,2.38,420,18
wX1jWSl1M1s,fr,6,1.43,420,18
wX1jWSl1M1s,sv,4,0.95,420,18
wX1jWSl1M1s,id,3,0.71,420,18
wX1jWSl1M1s,cs,2,0.48,420,18
wX1jWSl1M1s,it,2,0.48,420,18
wX1jWSl1M1s,mt,2,0.48,420,18
wX1jWSl1M1s,nl,2,0.48,420,18
wX1jWSl1M1s,pl,1,0.24,420,18
wX1jWSl1M1s,pt,1,0.24,420,18
wX1jWSl1M1s,sl,1,0.24,420,18
EAysvmlhIBU,en,10907,150.4,7252,35
EAysvmlhIBU,es,365,5.03,7252,35
EAysvmlhIBU,ja,304,4.19,7252,35
EAysvmlhIBU,de,276,3.81,7252,35
EAysvmlhIBU,fr,256,3.53,7252,35
EAysvmlhIBU,fi,230,3.17,7252,35
EAysvmlhIBU,it,150,2.07,7252,35
EAysvmlhIBU,hi,128,1.77,7252,35
EAysvmlhIBU,ro,99,1.37,7252,35
EAysvmlhIBU,nl,65,0.9,7252,35
EAysvmlhIBU,cs,61,0.84,7252,35
EAysvmlhIBU,mt,57,0.79,7252,35
EAysvmlhIBU,sv,45,0.62,7252,35
EAysvmlhIBU,da,41,0.57,7252,35
EAysvmlhIBU,et,39,0.54,7252,35
EAysvmlhIBU,pl,35,0.48,7252,35
EAysvmlhIBU,pt,27,0.37,7252,35
EAysvmlhIBU,id,22,0.3,7252,35
EAysvmlhIBU,lt,14,0.19,7252,35
EAysvmlhIBU,bn,12,0.17,7252,35
EAysvmlhIBU,ar,10,0.14,7252,35
EAysvmlhIBU,tr,9,0.12,7252,35
EAysvmlhIBU,eu,8,0.11,7252,35
EAysvmlhIBU,az,6,0.08,7252,35
EAysvmlhIBU,sl,6,0.08,7252,35
EAysvmlhIBU,el,4,0.06,7252,35
EAysvmlhIBU,sk,4,0.06,7252,35
EAysvmlhIBU,he,3,0.04,7252,35
EAysvmlhIBU,lv,2,0.03,7252,35
EAysvmlhIBU,no,2,0.03,7252,35
EAysvmlhIBU,cy,1,0.01,7252,35
EAysvmlhIBU,hu,1,0.01,7252,35
EAysvmlhIBU,ko,1,0.01,7252,35
EAysvmlhIBU,te,1,0.01,7252,35
EAysvmlhIBU,th,1,0.01,7252,35
7RIbfPbxu8M,en,23555,246.73,9547,35
7RIbfPbxu8M,de,831,8.7,9547,35
7RIbfPbxu8M,it,763,7.99,9547,35
7RIbfPbxu8M,fr,627,6.57,9547,35
7RIbfPbxu8M,es,581,6.09,9547,35
7RIbfPbxu8M,ja,431,4.51,9547,35
7RIbfPbxu8M,pl,319,3.34,9547,35
7RIbfPbxu8M,cs,230,2.41,9547,35
7RIbfPbxu8M,fi,138,1.45,9547,35
7RIbfPbxu8M,sv,102,1.07,9547,35
7RIbfPbxu8M,da,99,1.04,9547,35
7RIbfPbxu8M,sl,96,1.01,9547,35
7RIbfPbxu8M,nl,78,0.82,9547,35
7RIbfPbxu8M,id,74,0.78,9547,35
7RIbfPbxu8M,mt,63,0.66,9547,35
7RIbfPbxu8M,et,56,0.59,9547,35
7RIbfPbxu8M,ro,46,0.48,9547,35
7RIbfPbxu8M,hi,40,0.42,9547,35
7RIbfPbxu8M,el,37,0.39,9547,35
7RIbfPbxu8M,pt,24,0.25,9547,35
7RIbfPbxu8M,lt,12,0.13,9547,35
7RIbfPbxu8M,ar,10,0.1,9547,35
7RIbfPbxu8M,eu,10,0.1,9547,35
7RIbfPbxu8M,sk,10,0.1,9547,35
7RIbfPbxu8M,he,9,0.09,9547,35
7RIbfPbxu8M,az,8,0.08,9547,35
7RIbfPbxu8M,bn,5,0.05,9547,35
7RIbfPbxu8M,ko,5,0.05,9547,35
7RIbfPbxu8M,lv,3,0.03,9547,35
7RIbfPbxu8M,no,3,0.03,9547,35
7RIbfPbxu8M,hu,2,0.02,9547,35
7RIbfPbxu8M,ru,2,0.02,9547,35
7RIbfPbxu8M,gu,1,0.01,9547,35
7RIbfPbxu8M,or,1,0.01,9547,35
7RIbfPbxu8M,pa,1,0.01,9547,35
zVneES4ipy4,en,8519,97.32,8754,38
zVneES4ipy4,fi,494,5.64,8754,38
zVneES4ipy4,hi,471,5.38,8754,38
zVneES4ipy4,fr,345,3.94,8754,38
zVneES4ipy4,ja,304,3.47,8754,38
zVneES4ipy4,es,298,3.4,8754,38
zVneES4ipy4,de,196,2.24,8754,38
zVneES4ipy4,it,114,1.3,8754,38
zVneES4ipy4,cs,108,1.23,8754,38
zVneES4ipy4,et,99,1.13,8754,38
zVneES4ipy4,sv,57,0.65,8754,38
zVneES4ipy4,pl,56,0.64,8754,38
zVneES4ipy4,nl,42,0.48,8754,38
zVneES4ipy4,da,41,0.47,8754,38
zVneES4ipy4,hu,39,0.45,8754,38
zVneES4ipy4,id,29,0.33,8754,38
zVneES4ipy4,mt,25,0.29,8754,38
zVneES4ipy4,tr,23,0.26,8754,38
zVneES4ipy4,pt,21,0.24,8754,38
zVneES4ipy4,ro,20,0.23,8754,38
zVneES4ipy4,bn,11,0.13,8754,38
zVneES4ipy4,ar,8,0.09,8754,38
zVneES4ipy4,ru,8,0.09,8754,38
zVneES4ipy4,el,5,0.06,8754,38
zVneES4ipy4,lt,4,0.05,8754,38
zVneES4ipy4,sl,4,0.05,8754,38
zVneES4ipy4,eu,3,0.03,8754,38
zVneES4ipy4,az,2,0.02,8754,38
zVneES4ipy4,he,2,0.02,8754,38
zVneES4ipy4,no,2,0.02,8754,38
zVneES4ipy4,sk,2,0.02,8754,38
zVneES4ipy4,ta,2,0.02,8754,38
zVneES4ipy4,cy,1,0.01,8754,38
zVneES4ipy4,gu,1,0.01,8754,38
zVneES4ipy4,ko,1,0.01,8754,38
zVneES4ipy4,lv,1,0.01,8754,38
zVneES4ipy4,pa,1,0.01,8754,38
zVneES4ipy4,te,1,0.01,8754,38
b59fhbp_WAw,en,69,71.13,97,10
b59fhbp_WAw,fr,4,4.12,97,10
b59fhbp_WAw,ja,4,4.12,97,10
b59fhbp_WAw,cs,3,3.09,97,10
b59fhbp_WAw,de,2,2.06,97,10
b59fhbp_WAw,da,1,1.03,97,10
b59fhbp_WAw,el,1,1.03,97,10
b59fhbp_WAw,hi,1,1.03,97,10
b59fhbp_WAw,it,1,1.03,97,10
b59fhbp_WAw,lt,1,1.03,97,10
6Nr-8W8m9ZM,en,103,100.98,102,15
6Nr-8W8m9ZM,ja,6,5.88,102,15
6Nr-8W8m9ZM,es,5,4.9,102,15
6Nr-8W8m9ZM,fi,5,4.9,102,15
6Nr-8W8m9ZM,et,4,3.92,102,15
6Nr-8W8m9ZM,hi,4,3.92,102,15
6Nr-8W8m9ZM,de,3,2.94,102,15
6Nr-8W8m9ZM,it,3,2.94,102,15
6Nr-8W8m9ZM,cs,2,1.96,102,15
6Nr-8W8m9ZM,fr,2,1.96,102,15
6Nr-8W8m9ZM,pl,2,1.96,102,15
6Nr-8W8m9ZM,id,1,0.98,102,15
6Nr-8W8m9ZM,mt,1,0.98,102,15
6Nr-8W8m9ZM,sl,1,0.98,102,15
6Nr-8W8m9ZM,sv,1,0.98,102,15
yE-AljT5adU,en,121,63.35,191,12
yE-AljT5adU,fi,8,4.19,191,12
yE-AljT5adU,et,6,3.14,191,12
yE-AljT5adU,fr,5,2.62,191,12
yE-AljT5adU,ja,5,2.62,191,12
yE-AljT5adU,es,3,1.57,191,12
yE-AljT5adU,it,3,1.57,191,12
yE-AljT5adU,de,2,1.05,191,12
yE-AljT5adU,hi,2,1.05,191,12
yE-AljT5adU,ko,1,0.52,191,12
yE-AljT5adU,nl,1,0.52,191,12
yE-AljT5adU,sl,1,0.52,191,12
JPPqAw4q95A,en,29288,146.1,20046,37
JPPqAw4q95A,es,1311,6.54,20046,37
JPPqAw4q95A,ja,1158,5.78,20046,37
JPPqAw4q95A,de,1058,5.28,20046,37
JPPqAw4q95A,fr,836,4.17,20046,37
JPPqAw4q95A,fi,405,2.02,20046,37
JPPqAw4q95A,sl,296,1.48,20046,37
JPPqAw4q95A,it,225,1.12,20046,37
JPPqAw4q95A,pl,195,0.97,20046,37
JPPqAw4q95A,nl,155,0.77,20046,37
JPPqAw4q95A,hi,143,0.71,20046,37
JPPqAw4q95A,da,141,0.7,20046,37
JPPqAw4q95A,cs,103,0.51,20046,37
JPPqAw4q95A,sv,100,0.5,20046,37
JPPqAw4q95A,mt,91,0.45,20046,37
JPPqAw4q95A,et,78,0.39,20046,37
JPPqAw4q95A,el,74,0.37,20046,37
JPPqAw4q95A,pt,56,0.28,20046,37
JPPqAw4q95A,id,55,0.27,20046,37
JPPqAw4q95A,ro,22,0.11,20046,37
JPPqAw4q95A,lt,14,0.07,20046,37
JPPqAw4q95A,bn,11,0.05,20046,37
JPPqAw4q95A,ar,10,0.05,20046,37
JPPqAw4q95A,ko,10,0.05,20046,37
JPPqAw4q95A,hu,9,0.04,20046,37
JPPqAw4q95A,sk,9,0.04,20046,37
JPPqAw4q95A,az,5,0.02,20046,37
JPPqAw4q95A,lv,5,0.02,20046,37
JPPqAw4q95A,eu,3,0.01,20046,37
JPPqAw4q95A,gu,3,0.01,20046,37
JPPqAw4q95A,he,3,0.01,20046,37
JPPqAw4q95A,ml,3,0.01,20046,37
JPPqAw4q95A,no,3,0.01,20046,37
JPPqAw4q95A,tr,2,0.01,20046,37
JPPqAw4q95A,kn,1,0.0,20046,37
JPPqAw4q95A,or,1,0.0,20046,37
JPPqAw4q95A,si,1,0.0,20046,37
plj1Zwa1UuU,en,14425,126.7,11385,37
plj1Zwa1UuU,ja,798,7.01,11385,37
plj1Zwa1UuU,es,691,6.07,11385,37
plj1Zwa1UuU,fr,470,4.13,11385,37
plj1Zwa1UuU,fi,386,3.39,11385,37
plj1Zwa1UuU,de,371,3.26,11385,37
plj1Zwa1UuU,hi,256,2.25,11385,37
plj1Zwa1UuU,cs,223,1.96,11385,37
plj1Zwa1UuU,sv,175,1.54,11385,37
plj1Zwa1UuU,it,144,1.26,11385,37
plj1Zwa1UuU,id,62,0.54,11385,37
plj1Zwa1UuU,et,61,0.54,11385,37
plj1Zwa1UuU,da,56,0.49,11385,37
plj1Zwa1UuU,nl,56,0.49,11385,37
plj1Zwa1UuU,pl,53,0.47,11385,37
plj1Zwa1UuU,pt,51,0.45,11385,37
plj1Zwa1UuU,mt,40,0.35,11385,37
plj1Zwa1UuU,eu,36,0.32,11385,37
plj1Zwa1UuU,el,28,0.25,11385,37
plj1Zwa1UuU,sl,28,0.25,11385,37
plj1Zwa1UuU,lt,21,0.18,11385,37
plj1Zwa1UuU,ro,21,0.18,11385,37
plj1Zwa1UuU,ar,13,0.11,11385,37
plj1Zwa1UuU,bn,11,0.1,11385,37
plj1Zwa1UuU,sk,10,0.09,11385,37
plj1Zwa1UuU,he,3,0.03,11385,37
plj1Zwa1UuU,no,3,0.03,11385,37
plj1Zwa1UuU,tr,3,0.03,11385,37
plj1Zwa1UuU,az,2,0.02,11385,37
plj1Zwa1UuU,ko,2,0.02,11385,37
plj1Zwa1UuU,lv,2,0.02,11385,37
plj1Zwa1UuU,pa,2,0.02,11385,37
plj1Zwa1UuU,ru,2,0.02,11385,37
plj1Zwa1UuU,sq,2,0.02,11385,37
plj1Zwa1UuU,hu,1,0.01,11385,37
plj1Zwa1UuU,kn,1,0.01,11385,37
plj1Zwa1UuU,th,1,0.01,11385,37
r2tU_P9xD5o,en,128,22.82,561,16
r2tU_P9xD5o,hi,39,6.95,561,16
r2tU_P9xD5o,fi,32,5.7,561,16
r2tU_P9xD5o,ja,18,3.21,561,16
r2tU_P9xD5o,de,7,1.25,561,16
r2tU_P9xD5o,fr,4,0.71,561,16
r2tU_P9xD5o,cs,2,0.36,561,16
r2tU_P9xD5o,es,2,0.36,561,16
r2tU_P9xD5o,it,2,0.36,561,16
r2tU_P9xD5o,bn,1,0.18,561,16
r2tU_P9xD5o,da,1,0.18,561,16
r2tU_P9xD5o,id,1,0.18,561,16
r2tU_P9xD5o,pl,1,0.18,561,16
r2tU_P9xD5o,pt,1,0.18,561,16
r2tU_P9xD5o,ro,1,0.18,561,16
r2tU_P9xD5o,sv,1,0.18,561,16
k0EKVPw-srk,en,933,77.88,1198,22
k0EKVPw-srk,de,76,6.34,1198,22
k0EKVPw-srk,fi,73,6.09,1198,22
k0EKVPw-srk,hi,66,5.51,1198,22
k0EKVPw-srk,ja,49,4.09,1198,22
k0EKVPw-srk,es,40,3.34,1198,22
k0EKVPw-srk,ro,28,2.34,1198,22
k0EKVPw-srk,fr,23,1.92,1198,22
k0EKVPw-srk,sv,15,1.25,1198,22
k0EKVPw-srk,it,13,1.09,1198,22
k0EKVPw-srk,nl,9,0.75,1198,22
k0EKVPw-srk,cs,7,0.58,1198,22
k0EKVPw-srk,mt,5,0.42,1198,22
k0EKVPw-srk,pl,3,0.25,1198,22
k0EKVPw-srk,et,2,0.17,1198,22
k0EKVPw-srk,bn,1,0.08,1198,22
k0EKVPw-srk,da,1,0.08,1198,22
k0EKVPw-srk,id,1,0.08,1198,22
k0EKVPw-srk,lv,1,0.08,1198,22
k0EKVPw-srk,pt,1,0.08,1198,22
k0EKVPw-srk,sk,1,0.08,1198,22
k0EKVPw-srk,sl,1,0.08,1198,22
BpFqFWdBO2o,en,188,193.81,97,15
BpFqFWdBO2o,it,7,7.22,97,15
BpFqFWdBO2o,fi,5,5.15,97,15
BpFqFWdBO2o,fr,5,5.15,97,15
BpFqFWdBO2o,tr,5,5.15,97,15
BpFqFWdBO2o,de,3,3.09,97,15
BpFqFWdBO2o,es,2,2.06,97,15
BpFqFWdBO2o,hi,2,2.06,97,15
BpFqFWdBO2o,mt,2,2.06,97,15
BpFqFWdBO2o,sv,2,2.06,97,15
BpFqFWdBO2o,az,1,1.03,97,15
BpFqFWdBO2o,cs,1,1.03,97,15
BpFqFWdBO2o,da,1,1.03,97,15
BpFqFWdBO2o,ja,1,1.03,97,15
BpFqFWdBO2o,sk,1,1.03,97,15
3QALoo0bRaA,en,224,48.59,461,17
3QALoo0bRaA,hi,37,8.03,461,17
3QALoo0bRaA,fi,33,7.16,461,17
3QALoo0bRaA,ja,14,3.04,461,17
3QALoo0bRaA,fr,11,2.39,461,17
3QALoo0bRaA,de,10,2.17,461,17
3QALoo0bRaA,es,7,1.52,461,17
3QALoo0bRaA,it,4,0.87,461,17
