video_id,title,published_at,channel_id,channel_title,view_count,like_count,comment_count,total_comments_processed,languages
MbhCiT1RFug,많이 사랑해 주시고 격려해 주시고 아껴주시고 성화해 주시고 웃어주세요🥰🎵 | 에스파 ‘위플래시’ MV 리액션 (aespa ‘Whiplash’ MV Reaction),2024-10-28T13:00:33Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,1216488,62465,902,100,"{'ko': 28, 'unknown': 6, 'en': 38, 'af': 2, 'bg': 1, 'ca': 1, 'hu': 1, 'tl': 3, 'it': 3, 'vi': 2, 'fr': 2, 'zh-tw': 1, 'es': 2, 'ru': 2, 'no': 1, 'pl': 1, 'et': 2, 'pt': 2, 'tr': 1, 'ja': 1}"
oSmv3pgpgVI,널 깨워 Like a Whip-Whiplash🍞 with #YOUNGHOON #aespa #WINTER #Whiplash #THEBOYZ #shorts,2024-10-28T12:01:05Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,1640963,117751,655,100,"{'ko': 51, 'en': 19, 'pl': 1, 'fr': 4, 'tl': 3, 'unknown': 8, 'it': 1, 'no': 1, 'af': 1, 'cy': 1, 'es': 2, 'ja': 1, 'id': 2, 'et': 1, 'so': 1, 'sw': 1, 'de': 2}"
XScl_HVu2es,[R(ae)cord] 미니 5집 ‘Whiplash’ 많이 사랑해 주세요⚙️ | 에스파 ‘위플래시’ MV 비하인드 (aespa ‘Whiplash’ MV Behind),2024-10-27T13:00:38Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,685336,29811,653,100,"{'unknown': 6, 'en': 39, 'it': 1, 'cy': 11, 'ja': 4, 'ko': 24, 'es': 3, 'ru': 2, 'af': 2, 'nl': 1, 'fr': 1, 'so': 1, 'pt': 1, 'tr': 1, 'hu': 1, 'da': 1, 'sw': 1}"
6rsgFjzvEZ0,Can&#39;t touch that #aespa #NINGNING #Whiplash #shorts,2024-10-27T12:00:11Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,1081388,120683,742,100,"{'ko': 7, 'en': 28, 'hr': 1, 'de': 9, 'th': 1, 'tl': 10, 'ja': 4, 'so': 3, 'es': 4, 'fa': 1, 'unknown': 8, 'fi': 1, 'id': 3, 'fr': 1, 'zh-cn': 1, 'hu': 1, 'vi': 6, 'da': 2, 'tr': 1, 'ro': 1, 'lv': 1, 'sw': 1, 'af': 2, 'et': 1, 'pt': 1, 'mk': 1}"
9LecHE4AMww,🔗 Whiplash (Yeah-yeah-yeah) with #SUNGHOON #aespa  #KARINA #카리나 #Whiplash #ENHYPEN #shorts,2024-10-27T04:00:07Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,4106717,307754,3436,100,"{'ja': 7, 'ko': 9, 'en': 39, 'it': 1, 'de': 5, 'fi': 2, 'sw': 2, 'unknown': 14, 'es': 2, 'tl': 6, 'af': 2, 'et': 2, 'hr': 2, 'da': 1, 'id': 1, 'pl': 1, 'ar': 2, 'ru': 1, 'nl': 1}"
wX1jWSl1M1s,[R(ae)cord] 이것이 ‘위플래시’ 워킹이다💥 | 에스파 aespa ‘Whiplash’ Jacket Behind The Scenes,2024-10-26T13:01:09Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,329801,17410,438,100,"{'en': 19, 'fr': 2, 'unknown': 6, 'ko': 46, 'ja': 6, 'so': 2, 'vi': 3, 'cy': 5, 'de': 2, 'pt': 3, 'hu': 1, 'tl': 1, 'es': 1, 'id': 1, 'et': 1, 'tr': 1}"
6apGURstM58,벗어날 수 없어 나의 Whiplash 🐰with #NAYEON #aespa #WINTER #Whiplash #TWICE #shorts,2024-10-26T04:00:05Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,7451228,468474,2449,100,"{'en': 20, 'ja': 28, 'ko': 16, 'ru': 1, 'ro': 4, 'da': 1, 'sw': 3, 'ca': 1, 'th': 1, 'unknown': 7, 'it': 1, 'es': 3, 'de': 1, 'id': 1, 'tl': 2, 'fr': 1, 'cy': 1, 'no': 1, 'so': 2, 'tr': 1, 'pt': 1, 'zh-cn': 1, 'fi': 1, 'af': 1}"
d3qf_f-Vj8E,★ yeah!! ཐིཋྀ#aespa #WINTER #NINGNING #Whiplash  #shorts,2024-10-26T03:00:27Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,397959,45909,195,100,"{'ko': 19, 'en': 31, 'tl': 5, 'unknown': 9, 'de': 11, 'fr': 2, 'pt': 3, 'sw': 2, 'so': 1, 'no': 2, 'sl': 1, 'pl': 1, 'cy': 1, 'id': 1, 'es': 2, 'vi': 2, 'da': 1, 'hu': 1, 'af': 1, 'ca': 2, 'hr': 1, 'zh-cn': 1}"
U-xPx62zMds,ωнιρ⋆.ωнιρℓαѕн⋆⭒˚.⋆ #aespa #KARINA #Whiplash #shorts,2024-10-25T14:00:26Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,368882,35115,375,100,"{'en': 30, 'ko': 33, 'unknown': 8, 'da': 1, 'zh-cn': 1, 'ja': 7, 'sw': 2, 'af': 1, 'cy': 3, 'fr': 2, 'es': 1, 'de': 2, 'sk': 1, 'ru': 1, 'pt': 1, 'vi': 1, 'sv': 1, 'hu': 1, 'et': 1, 'pl': 1, 'ca': 1}"
nf0DRcqkxKE,🎥 모니터에 갇힌 아우디즈 👀 #aespa #KARINA #GISELLE #Whiplash #shorts,2024-10-24T14:00:47Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,882107,92644,246,100,"{'et': 5, 'unknown': 11, 'ro': 2, 'de': 5, 'es': 2, 'en': 23, 'ja': 7, 'ko': 31, 'id': 1, 'tl': 4, 'fr': 2, 'sw': 3, 'pt': 1, 'sl': 1, 'da': 1, 'it': 1}"
cnrOvB29o60,Whip⚙️Whiplash✴︎˚｡⋆#aespa #Whiplash #shorts,2024-10-24T12:30:36Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,614765,56684,265,100,"{'es': 2, 'en': 34, 'ko': 37, 'so': 1, 'pt': 1, 'unknown': 6, 'da': 1, 'it': 3, 'id': 2, 'ro': 2, 'pl': 1, 'fa': 1, 'de': 3, 'sv': 1, 'ru': 3, 'ja': 1, 'th': 1}"
cI7XLSKqwgU,ᵂʰⁱᵖ ᵂʰⁱᵖ🌀 #aespa #Whiplash #shorts,2024-10-24T08:00:31Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,766594,79241,354,100,"{'de': 6, 'ko': 21, 'ja': 12, 'ro': 1, 'fr': 1, 'en': 27, 'no': 2, 'ca': 2, 'unknown': 9, 'sl': 1, 'so': 1, 'sv': 1, 'tl': 4, 'es': 2, 'pt': 4, 'af': 2, 'zh-cn': 1, 'ru': 1, 'vi': 1, 'ar': 1}"
4hAdcenQWqU,aespa 에스파 &#39;Whiplash&#39; Dance Practice,2024-10-24T06:00:02Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,9429701,230766,4253,100,"{'ru': 15, 'vi': 2, 'en': 27, 'af': 2, 'pt': 2, 'cy': 5, 'da': 1, 'unknown': 2, 'ko': 13, 'so': 2, 'de': 5, 'ja': 7, 'no': 1, 'tl': 1, 'pl': 1, 'id': 2, 'it': 2, 'es': 2, 'ro': 1, 'nl': 1, 'sw': 1, 'tr': 2, 'fa': 1, 'hr': 1, 'uk': 1}"
PVO-5wU_NQU,Recap #𝗪𝗵𝗶𝗽𝗹𝗮𝘀𝗵_𝗺𝗼𝗼𝗱 #aespa #æspa #에스파 #Whiplash #aespaWhiplash #Whiplash_mood #shorts,2024-10-24T05:00:13Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,66717,16210,97,93,"{'unknown': 13, 'es': 7, 'en': 34, 'nl': 1, 'de': 6, 'ko': 10, 'pt': 3, 'it': 2, 'da': 1, 'vi': 1, 'sl': 2, 'id': 1, 'sw': 1, 'no': 1, 'pl': 2, 'hu': 1, 'ro': 1, 'et': 1, 'so': 2, 'tl': 2, 'fi': 1}"
_oCZGbG6ZGs,Whiplashcore -by MY‪‪ ❤︎‬ #aespa #æspa #에스파 #Whiplash #aespaWhiplash #Whiplash_mood #shorts,2024-10-24T05:01:00Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,99824,20776,89,89,"{'en': 30, 'unknown': 12, 'es': 4, 'nl': 1, 'ko': 13, 'ro': 3, 'ja': 2, 'cy': 2, 'af': 1, 'it': 1, 'ca': 2, 'pt': 1, 'vi': 1, 'de': 6, 'so': 4, 'id': 1, 'ru': 1, 'ar': 1, 'tl': 1, 'pl': 1, 'tr': 1}"
wsSmCuFyJAo,[🎂] 🧡닝닝이만 사랑하겠습니다🧡 | Happy NINGNING’s Day🐯,2024-10-23T13:01:13Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,284202,24243,1444,100,"{'en': 17, 'unknown': 6, 'cy': 8, 'ko': 48, 'pt': 2, 'zh-tw': 1, 'id': 1, 'ja': 2, 'de': 1, 'tl': 6, 'so': 2, 'zh-cn': 3, 'es': 1, 'it': 1, 'fi': 1}"
rRBpQxOq6LQ,Whiplash ᴡ/ᴍɪɴɢᴍɪɴɢᴢ #aespa #WINTER #NINGNING #Whiplash #shorts,2024-10-23T12:01:11Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,531372,59783,296,100,"{'ja': 5, 'en': 27, 'pt': 4, 'lt': 2, 'zh-tw': 2, 'tl': 5, 'unknown': 11, 'ru': 3, 'tr': 1, 'ko': 21, 'sl': 1, 'af': 1, 'pl': 1, 'de': 5, 'ro': 3, 'es': 3, 'sw': 1, 'so': 1, 'vi': 1, 'no': 1, 'it': 1}"
l9pz6ulug2M,Whip-Whiplash-Whip-Whiplash💥with #조나단 #aespa #KARINA #Whiplash #shorts,2024-10-23T08:00:36Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,4768783,211410,2050,100,"{'so': 2, 'unknown': 9, 'ko': 61, 'en': 16, 'it': 1, 'id': 1, 'es': 1, 'pt': 1, 'fr': 1, 'tl': 1, 'lt': 1, 'mk': 1, 'ja': 2, 'th': 1, 'zh-cn': 1}"
j5mggJGm7PY,MY &#39;Whiplash&#39; 컴백 준비됐나?👀 | 에스파 ‘위플래시’ 응원법 (aespa ‘Whiplash’ Cheering Guide),2024-10-23T06:00:22Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,249946,19354,517,100,"{'en': 29, 'cy': 7, 'pt': 4, 'ja': 4, 'ko': 25, 'unknown': 10, 'da': 1, 'es': 5, 'sw': 1, 'hr': 2, 'de': 2, 'no': 1, 'ca': 1, 'ro': 1, 'pl': 1, 'fr': 2, 'et': 1, 'af': 1, 'ru': 1, 'fi': 1}"
01yoJvwATgY,Happy NINGNING’s Birthday 🦋#aespa #NINGNING #닝닝 #HappyNINGNINGDay #shorts,2024-10-22T15:00:00Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,127611,30493,711,100,"{'tl': 26, 'en': 29, 'unknown': 7, 'ko': 14, 'tr': 1, 'so': 3, 'es': 1, 'fr': 1, 'af': 1, 'ro': 1, 'ja': 5, 'vi': 5, 'zh-cn': 1, 'cy': 1, 'de': 2, 'pt': 2}"
zmtv5W7-xBA,𝓜𝙮 𝓑𝙞𝙧𝙩𝙝𝙙𝙖𝙮. ݁₊ ⊹.ᐟ  #aespa #NINGNING #HappyNINGNINGDay #shorts,2024-10-22T15:01:12Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,523420,91590,2869,100,"{'ro': 2, 'en': 35, 'ko': 4, 'ca': 2, 'unknown': 9, 'so': 6, 'it': 1, 'tr': 5, 'tl': 21, 'pt': 4, 'vi': 1, 'mk': 1, 'de': 4, 'da': 1, 'ru': 4}"
11YKiu3zH4Q,[R(ae)cord] aespa 에스파 ‘Whiplash’ Recording Behind The Scenes,2024-10-22T13:00:01Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,1961639,86380,1907,100,"{'en': 30, 'cy': 22, 'id': 2, 'bg': 1, 'ko': 17, 'ja': 8, 'zh-tw': 3, 'ru': 3, 'tl': 2, 'ca': 1, 'de': 1, 'nl': 2, 'unknown': 1, 'es': 2, 'fi': 1, 'af': 3, 'th': 1}"
jSuFkomtzd0,have been obsessed with this top#aespa #KARINA #WINTER #Whiplas #shorts,2024-10-22T12:30:43Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,2650579,133241,478,100,"{'unknown': 9, 'ko': 33, 'no': 2, 'en': 29, 'ja': 2, 'ar': 1, 'da': 1, 'tl': 3, 'nl': 2, 'tr': 1, 'cs': 1, 'sw': 4, 'de': 3, 'pt': 2, 'ca': 1, 'ro': 1, 'it': 1, 'hu': 1, 'ru': 1, 'es': 1, 'sl': 1}"
whinBSh4124,Outfit of the day 🤍#aespa #GISELLE #NINGNING #Whiplash #shorts,2024-10-22T12:01:22Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,1108686,62313,302,100,"{'ja': 12, 'en': 33, 'af': 2, 'ko': 20, 'no': 2, 'unknown': 4, 'pt': 2, 'zh-cn': 1, 'so': 3, 'it': 1, 'et': 1, 'hu': 1, 'cy': 1, 'id': 2, 'de': 2, 'uk': 1, 'vi': 3, 'es': 1, 'tl': 3, 'ca': 1, 'fr': 2, 'tr': 1, 'da': 1}"
b0ryMyYRF68,모두가 원해 Whip-Whiplash🐯with #HOSHI#aespa #KARINA #Whiplash #SEVENTEEN #shorts,2024-10-22T10:00:39Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,4272279,245792,805,100,"{'sw': 4, 'ko': 54, 'de': 2, 'en': 16, 'vi': 1, 'hu': 1, 'fr': 1, 'sq': 1, 'cy': 1, 'et': 2, 'ja': 6, 'tl': 3, 'fa': 1, 'zh-tw': 1, 'unknown': 2, 'af': 1, 'no': 1, 'sl': 1, 'es': 1}"
I40WHYqc7UA,Keep it classy on YouTube Shorts #Whiplash #aespa #shorts,2024-10-21T10:00:16Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,3910280,246866,1078,100,"{'nl': 1, 'vi': 1, 'en': 25, 'ja': 10, 'no': 2, 'unknown': 6, 'de': 3, 'ko': 42, 'it': 1, 'ru': 2, 'zh-cn': 1, 'af': 2, 'et': 1, 'tl': 1, 'tr': 1, 'sl': 1}"
hZP4khXrMgE,aespa 에스파 &#39;Just Another Girl&#39; (Official Audio),2024-10-21T09:04:00Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,1363994,59708,1486,100,"{'en': 42, 'ko': 19, 'de': 3, 'sl': 2, 'hu': 1, 'ja': 2, 'es': 3, 'no': 5, 'it': 1, 'unknown': 4, 'vi': 1, 'so': 2, 'hr': 1, 'fr': 3, 'sw': 1, 'cy': 1, 'nl': 2, 'tl': 1, 'da': 1, 'ru': 4, 'pt': 1}"
xBlMiqSGFps,"aespa 에스파 &#39;Flights, Not Feelings&#39; (Official Audio)",2024-10-21T09:01:01Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,1234297,55403,1532,100,"{'ko': 19, 'es': 3, 'tl': 1, 'en': 50, 'de': 4, 'unknown': 2, 'af': 2, 'da': 1, 'cy': 3, 'pt': 2, 'ca': 3, 'th': 1, 'ru': 1, 'nl': 1, 'el': 1, 'it': 3, 'no': 1, 'id': 1, 'cs': 1}"
q6_CfyZgF-s,aespa 에스파 &#39;Pink Hoodie&#39; (Official Audio),2024-10-21T09:02:00Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,1181707,45520,967,100,"{'en': 43, 'cy': 3, 'pt': 2, 'unknown': 5, 'ja': 8, 'es': 2, 'th': 1, 'ko': 14, 'vi': 1, 'id': 1, 'tl': 2, 'fi': 1, 'af': 4, 'ru': 1, 'bg': 1, 'ca': 1, 'so': 2, 'da': 1, 'de': 3, 'hu': 1, 'zh-cn': 1, 'it': 1, 'ar': 1}"
wIuGwsibKnE,already addicted to…၊၊||၊#aespa #æspa #에스파 #Whiplash #aespaWhiplash #shorts,2024-10-18T14:00:57Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,677131,69753,469,100,"{'en': 34, 'nl': 2, 'vi': 2, 'id': 2, 'sw': 3, 'unknown': 8, 'ja': 6, 'fr': 1, 'tl': 3, 'ko': 22, 'pt': 2, 'no': 1, 'de': 4, 'so': 1, 'af': 1, 'cy': 1, 'et': 2, 'sl': 2, 'tr': 1, 'zh-tw': 1, 'it': 1}"
FA5hsNS4DXQ,지금 코알라 아티스트와 밋앤그릿!🐨🎶 | WINTER in Sydney | Wintering Vlog,2024-10-18T13:00:18Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,221133,15415,516,100,"{'unknown': 9, 'en': 33, 'ko': 30, 'de': 4, 'ro': 3, 'ja': 4, 'sl': 1, 'id': 1, 'fi': 2, 'ca': 1, 'pt': 2, 'no': 1, 'so': 2, 'nl': 2, 'th': 1, 'hu': 1, 'vi': 1, 'it': 1, 'es': 1}"
oA_5UsyXxNU,One look give ‘em Whiplashᯓ  #aespa #æspa #에스파 #WINTER #윈터 #Whiplash #aespaWhiplash #shorts,2024-10-18T12:01:07Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,945913,85383,532,100,"{'en': 22, 'unknown': 11, 'de': 5, 'ro': 1, 'id': 1, 'ja': 6, 'hr': 1, 'ko': 37, 'ru': 2, 'da': 3, 'tr': 1, 'uk': 1, 'nl': 1, 'af': 2, 'no': 1, 'vi': 1, 'ar': 1, 'es': 1, 'pt': 1, 'tl': 1}"
_6R0pC6UPEw,호주 예쁜 거 같아요💙 | 2024 aespa LIVE TOUR - SYNK : PARALLEL LINE Concert in AUSTRALIA Behind,2024-10-17T13:00:43Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,249308,13831,432,100,"{'af': 2, 'no': 2, 'et': 3, 'cy': 2, 'ko': 26, 'en': 26, 'sw': 3, 'unknown': 6, 'pt': 2, 'id': 4, 'ja': 15, 'tl': 2, 'cs': 1, 'it': 3, 'ca': 1, 'so': 1, 'fr': 1}"
dpsiAZ0nLyk,၊၊||၊Whiplash၊၊||၊#aespa #æspa #에스파 #KARINA #카리나 #Whiplash #aespaWhiplash #shorts,2024-10-17T12:00:52Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,252183,31901,406,100,"{'ko': 24, 'en': 30, 'unknown': 11, 'ro': 2, 'no': 1, 'hr': 1, 'sw': 3, 'ja': 2, 'id': 5, 'tr': 1, 'zh-cn': 2, 'tl': 4, 'vi': 1, 'es': 2, 'lt': 1, 'it': 2, 'da': 1, 'hu': 2, 'de': 1, 'so': 1, 'fr': 1, 'cy': 1, 'pl': 1}"
vKwUkNGKSI4,ASMR with Whiplash DJ controller#aespa #æspa #에스파 #KARINA #카리나 #Whiplash #aespaWhiplash #shorts,2024-10-16T14:01:03Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,1059378,96854,508,100,"{'ko': 26, 'en': 29, 'ja': 5, 'tr': 4, 'pl': 1, 'hr': 1, 'unknown': 6, 'cy': 1, 'sw': 3, 'et': 3, 'so': 4, 'ro': 1, 'tl': 1, 'de': 2, 'id': 1, 'da': 1, 'sv': 1, 'nl': 2, 'it': 1, 'pt': 1, 'lt': 1, 'sq': 1, 'sl': 1, 'ru': 1, 'es': 1, 'bg': 1}"
E1ZqORJgcEw,she cannot beat my outfit#aespa #æspa #에스파 #Whiplash #aespaWhiplash #shorts,2024-10-16T10:00:13Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,4178385,333845,1182,100,"{'ro': 1, 'unknown': 7, 'tr': 1, 'ar': 1, 'en': 30, 'cy': 1, 'ko': 35, 'ja': 6, 'fi': 1, 'vi': 2, 'no': 1, 'af': 1, 'de': 4, 'da': 1, 'it': 1, 'id': 1, 'et': 1, 'tl': 1, 'sw': 1, 'nl': 1, 'so': 1, 'ca': 1}"
gQOnP9rwPI0,2025 aespa SEASON’S GREETINGS CONCEPT TRAILER #aespa,2024-10-16T06:00:21Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,377597,50390,400,100,"{'sl': 1, 'ko': 18, 'en': 36, 'ja': 11, 'unknown': 5, 'ro': 1, 'vi': 3, 'es': 5, 'so': 3, 'tl': 2, 'tr': 1, 'hu': 2, 'sw': 1, 'id': 3, 'it': 2, 'de': 1, 'af': 2, 'pt': 1, 'ca': 2}"
kSXP6kugvHc,Whiplash backstage moment #aespa #æspa #에스파 #GISELLE #지젤 #Whiplash #aespaWhiplash #shorts,2024-10-15T14:00:44Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,2893419,336591,734,100,"{'en': 26, 'ko': 14, 'it': 5, 'et': 5, 'cy': 6, 'ru': 4, 'unknown': 11, 'vi': 3, 'ja': 7, 'de': 2, 'sw': 1, 'es': 1, 'ro': 1, 'tr': 1, 'hr': 1, 'id': 2, 'ca': 1, 'so': 2, 'tl': 1, 'af': 1, 'fr': 1, 'zh-cn': 1, 'fi': 1, 'no': 1, 'ar': 1}"
4xnorOT8ZFg,quick fit check of whiplash#aespa #æspa #에스파 #NINGNING #닝닝 #Whiplash #aespaWhiplash #shorts,2024-10-15T12:00:07Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,542737,59544,450,100,"{'fi': 1, 'pt': 1, 'de': 25, 'unknown': 15, 'en': 14, 'ja': 3, 'fr': 1, 'tl': 5, 'ko': 19, 'zh-cn': 5, 'ca': 2, 'nl': 1, 'vi': 2, 'so': 2, 'es': 1, 'sw': 1, 'it': 1, 'hu': 1}"
Y7jLJvwvkaE,aespa 에스파 &#39;Whiplash&#39; Unstoppable Speed,2024-10-14T15:00:44Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,1241567,80889,1737,100,"{'en': 36, 'af': 2, 'unknown': 9, 'tl': 2, 'hu': 2, 'cy': 3, 'ko': 20, 'so': 1, 'sw': 6, 'id': 3, 'de': 6, 'pt': 3, 'ca': 1, 'ja': 1, 'th': 1, 'fi': 2, 'fr': 1, 'tr': 1}"
jBZptVVErYo,[ae:scenes] 대상 받았어요옹🏆 | 에스파 2024 더팩트 뮤직 어워즈 비하인드 (aespa 2024 TMA Behind),2024-10-11T13:00:54Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,244865,16812,499,100,"{'en': 23, 'ca': 4, 'cy': 6, 'ko': 31, 'pt': 1, 'es': 1, 'unknown': 6, 'zh-tw': 1, 'ja': 2, 'fr': 2, 'af': 2, 'ru': 2, 'zh-cn': 1, 'vi': 2, 'no': 1, 'ro': 1, 'sv': 1, 'de': 5, 'hu': 1, 'sw': 3, 'bg': 1, 'id': 1, 'cs': 1, 'tl': 1}"
_plo68R61No,aespa 에스파 &#39;Whiplash&#39; Unbeatable Beat #NINGNING,2024-10-07T15:01:05Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,551461,44373,1054,100,"{'pl': 2, 'en': 34, 'vi': 5, 'af': 4, 'tl': 10, 'de': 13, 'so': 4, 'unknown': 4, 'hr': 1, 'ko': 4, 'it': 2, 'da': 1, 'pt': 4, 'ja': 3, 'zh-cn': 3, 'tr': 1, 'sw': 3, 'no': 1, 'id': 1}"
-tTOU0AnNv0,listen bby #aespa #æspa #에스파 #GISELLE #지젤 #shorts,2024-10-07T14:00:00Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,312065,57963,644,100,"{'en': 37, 'unknown': 3, 'tl': 3, 'de': 9, 'no': 6, 'nl': 3, 'so': 5, 'fi': 2, 'et': 2, 'ko': 5, 'it': 2, 'pt': 2, 'ja': 2, 'sw': 2, 'bg': 1, 'ro': 3, 'fr': 1, 'tr': 1, 'hu': 1, 'da': 1, 'id': 1, 'ru': 2, 'af': 1, 'es': 2, 'sv': 1, 'pl': 1, 'ar': 1}"
WgekCR5GHs8,aespa 에스파 &#39;Whiplash&#39; Unbeatable Beat #WINTER,2024-10-06T15:00:27Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,870670,71612,1820,100,"{'en': 30, 'de': 5, 'id': 1, 'ja': 4, 'ko': 31, 'unknown': 7, 'pt': 4, 'sw': 4, 'no': 1, 'tl': 1, 'et': 4, 'it': 2, 'so': 2, 'fi': 1, 'es': 2, 'nl': 1}"
DSX67Bo96MQ,aespa 에스파 &#39;Whiplash&#39; Unbeatable Beat #GISELLE,2024-10-06T15:01:03Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,760214,67321,1823,100,"{'cy': 1, 'en': 23, 'ca': 2, 'pt': 7, 'sv': 2, 'uk': 2, 'fi': 5, 'ko': 7, 'zh-cn': 1, 'so': 8, 'et': 2, 'da': 1, 'af': 2, 'sw': 4, 'ja': 4, 'it': 2, 'unknown': 6, 'tl': 4, 'no': 2, 'de': 8, 'vi': 3, 'hr': 1, 'th': 1, 'ro': 1, 'id': 1}"
zx0e_DVvh34,"바쁘다 바빠 민정사회🏃‍♂️ | 윈터의 도쿄돔 공연 준비, 조잘조잘 브이로그 | Wintering Vlog",2024-10-04T13:01:11Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,398775,21764,746,100,"{'en': 21, 'ko': 52, 'unknown': 4, 'zh-cn': 1, 'cs': 2, 'ru': 1, 'id': 1, 'nl': 1, 'pt': 1, 'ro': 1, 'ja': 1, 'af': 1, 'th': 2, 'de': 1, 'so': 1, 'fr': 3, 'hr': 3, 'tr': 1, 'tl': 2}"
2doFeDlisSw,did u see that#aespa #æspa #에스파 #GISELLE #지젤 #shorts,2024-10-03T14:00:03Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,177504,30052,377,100,"{'en': 29, 'ko': 17, 'de': 6, 'af': 3, 'pt': 2, 'no': 2, 'ru': 1, 'vi': 3, 'fa': 1, 'et': 3, 'fi': 2, 'ja': 4, 'so': 2, 'unknown': 10, 'ro': 2, 'cy': 2, 'hr': 1, 'ca': 1, 'id': 1, 'fr': 3, 'lt': 1, 'tl': 2, 'tr': 1, 'th': 1}"
NN_4uOknU2c,Dreamed about …#aespa #æspa #에스파 #WINTER #윈터 #shorts,2024-10-03T12:00:28Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,421977,51989,393,100,"{'id': 3, 'so': 5, 'sw': 2, 'ko': 35, 'en': 24, 'it': 2, 'es': 3, 'pt': 2, 'de': 8, 'ro': 2, 'fi': 1, 'pl': 1, 'bg': 2, 'cy': 2, 'hu': 1, 'unknown': 4, 'ru': 1, 'no': 1, 'sl': 1}"
ITJ5bh_6zQw,도쿄돔 D-Day 3일전🎶 | 2024 aespa LIVE TOUR - SYNK : PARALLEL LINE TOKYO DOME Dance Practice Behind,2024-10-02T13:00:22Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,555857,22745,572,100,"{'ja': 15, 'en': 29, 'cy': 10, 'ko': 26, 'fi': 3, 'unknown': 6, 'ca': 1, 'sl': 2, 'de': 1, 'af': 1, 'tl': 1, 'no': 1, 'sw': 1, 'tr': 1, 'hu': 1, 'id': 1}"
V8VzCcmXJZw,always in the &#39;𝗪𝗵𝗶𝗽𝗹𝗮𝘀𝗵&#39; mood  #aespa #æspa #에스파 #shorts,2024-10-02T12:00:38Z,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,6206704,447705,1316,100,"{'cy': 2, 'ja': 10, 'ko': 29, 'so': 5, 'unknown': 9, 'hr': 1, 'en': 23, 'da': 2, 'lt': 1, 'tr': 1, 'pt': 1, 'zh-cn': 2, 'sw': 2, 'ro': 1, 'no': 2, 'ca': 1, 'tl': 1, 'et': 4, 'de': 1, 'sq': 1, 'id': 1}"
